exchange,code,name,full_name,short_name,company_full_name,list_date,board
SH,603708,家家悦,家家悦,家家悦,家家悦集团股份有限公司,2016-12-13,主板
SH,603709,中源家居,中源家居,中源家居,中源家居股份有限公司,2018-02-08,主板
SH,603711,香飘飘,香飘飘,香飘飘,香飘飘食品股份有限公司,2017-11-30,主板
SH,603712,七一二,七一二,七一二,天津七一二通信广播股份有限公司,2018-02-26,主板
SH,603713,密尔克卫,密尔克卫,密尔克卫,密尔克卫智能供应链服务集团股份有限公司,2018-07-13,主板
SH,603716,塞力医疗,塞力医疗,塞力医疗,塞力斯医疗科技集团股份有限公司,2016-10-31,主板
SH,603717,天域生物,天域生物,天域生物,天域生物科技股份有限公司,2017-03-27,主板
SH,603718,*ST海利,*ST海利,*ST海利,上海海利生物技术股份有限公司,2015-05-15,主板
SH,603719,良品铺子,良品铺子,良品铺子,良品铺子股份有限公司,2020-02-24,主板
SH,603721,*ST天择,*ST天择,*ST天择,中广天择传媒股份有限公司,2017-08-11,主板
SH,603722,阿科力,阿科力,阿科力,无锡阿科力科技股份有限公司,2017-10-25,主板
SH,603725,天安新材,天安新材,天安新材,广东天安新材料股份有限公司,2017-09-06,主板
SH,603726,朗迪集团,朗迪集团,朗迪集团,浙江朗迪集团股份有限公司,2016-04-21,主板
SH,603727,博迈科,博迈科,XD博迈科,博迈科海洋工程股份有限公司,2016-11-22,主板
SH,603728,鸣志电器,鸣志电器,鸣志电器,上海鸣志电器股份有限公司,2017-05-09,主板
SH,603729,ST龙韵,ST龙韵,ST龙韵,上海龙韵文创科技集团股份有限公司,2015-03-24,主板
SH,603730,岱美股份,岱美股份,岱美股份,上海岱美汽车内饰件股份有限公司,2017-07-28,主板
SH,603733,仙鹤股份,仙鹤股份,仙鹤股份,仙鹤股份有限公司,2018-04-20,主板
SH,603737,三棵树,三棵树,三棵树,三棵树涂料股份有限公司,2016-06-03,主板
SH,603738,泰晶科技,泰晶科技,泰晶科技,泰晶科技股份有限公司,2016-09-28,主板
SH,603739,蔚蓝生物,蔚蓝生物,蔚蓝生物,青岛蔚蓝生物股份有限公司,2019-01-16,主板
SH,603755,日辰股份,日辰股份,日辰股份,青岛日辰食品股份有限公司,2019-08-28,主板
SH,603757,大元泵业,大元泵业,大元泵业,浙江大元泵业股份有限公司,2017-07-11,主板
SH,603758,秦安股份,秦安股份,秦安股份,重庆秦安机电股份有限公司,2017-05-17,主板
SH,603759,海天股份,海天股份,海天股份,海天水务集团股份公司,2021-03-26,主板
SH,603766,隆鑫通用,隆鑫通用,隆鑫通用,隆鑫通用动力股份有限公司,2012-08-10,主板
SH,603767,中马传动,中马传动,中马传动,浙江中马传动股份有限公司,2017-06-13,主板
SH,603768,常青股份,常青股份,常青股份,合肥常青机械股份有限公司,2017-03-24,主板
SH,603773,沃格光电,沃格光电,沃格光电,江西沃格光电集团股份有限公司,2018-04-17,主板
SH,603776,永安行,永安行,永安行,永安行科技股份有限公司,2017-08-17,主板
SH,603777,来伊份,来伊份,来伊份,上海来伊份股份有限公司,2016-10-12,主板
SH,603778,国晟科技,国晟科技,国晟科技,国晟世安科技股份有限公司,2015-12-31,主板
SH,603779,威龙股份,威龙股份,威龙股份,威龙葡萄酒股份有限公司,2016-05-16,主板
SH,603786,科博达,科博达,科博达,科博达技术股份有限公司,2019-10-15,主板
SH,603787,新日股份,新日股份,新日股份,江苏新日电动车股份有限公司,2017-04-27,主板
SH,603788,宁波高发,宁波高发,宁波高发,宁波高发汽车控制系统股份有限公司,2015-01-20,主板
SH,603789,*ST星农,*ST星农,*ST星农,星光农机股份有限公司,2015-04-27,主板
SH,603790,雅运股份,雅运股份,雅运股份,上海雅运纺织化工股份有限公司,2018-09-12,主板
SH,603797,联泰环保,联泰环保,联泰环保,广东联泰环保股份有限公司,2017-04-13,主板
SH,603798,康普顿,康普顿,康普顿,青岛康普顿科技股份有限公司,2016-04-06,主板
SH,603799,华友钴业,华友钴业,华友钴业,浙江华友钴业股份有限公司,2015-01-29,主板
SH,603800,洪田股份,洪田股份,洪田股份,江苏洪田科技股份有限公司,2015-12-10,主板
SH,603801,志邦家居,志邦家居,志邦家居,志邦家居股份有限公司,2017-06-30,主板
SH,603803,瑞斯康达,瑞斯康达,瑞斯康达,瑞斯康达科技发展股份有限公司,2017-04-20,主板
SH,603806,福斯特,福斯特,福斯特,杭州福斯特应用材料股份有限公司,2014-09-05,主板
SH,603808,歌力思,歌力思,歌力思,深圳歌力思服饰股份有限公司,2015-04-22,主板
SH,603809,豪能股份,豪能股份,豪能股份,成都豪能科技股份有限公司,2017-11-28,主板
SH,603810,丰山集团,丰山集团,丰山集团,江苏丰山集团股份有限公司,2018-09-17,主板
SH,603811,诚意药业,诚意药业,诚意药业,浙江诚意药业股份有限公司,2017-03-15,主板
SH,603813,*ST原尚,*ST原尚,*ST原尚,广东原尚物流股份有限公司,2017-09-18,主板
SH,603815,交建股份,交建股份,交建股份,安徽省交通建设股份有限公司,2019-10-21,主板
SH,603816,顾家家居,顾家家居,顾家家居,顾家家居股份有限公司,2016-10-14,主板
SH,603817,海峡环保,海峡环保,海峡环保,福建海峡环保集团股份有限公司,2017-02-20,主板
SH,603818,曲美家居,曲美家居,曲美家居,曲美家居集团股份有限公司,2015-04-22,主板
SH,603819,神力股份,神力股份,神力股份,常州神力电机股份有限公司,2016-11-25,主板
SH,603822,ST嘉澳,ST嘉澳,ST嘉澳,浙江嘉澳环保科技股份有限公司,2016-04-28,主板
SH,603823,百合花,百合花,百合花,百合花集团股份有限公司,2016-12-20,主板
SH,603825,ST华扬,ST华扬,ST华扬,华扬联众数字技术股份有限公司,2017-08-02,主板
SH,603826,坤彩科技,坤彩科技,坤彩科技,福建坤彩材料科技股份有限公司,2017-04-14,主板
SH,603828,*ST利达,*ST利达,*ST利达,苏州柯利达装饰股份有限公司,2015-02-26,主板
SH,603829,洛凯股份,洛凯股份,洛凯股份,江苏洛凯机电股份有限公司,2017-10-17,主板
SH,603833,欧派家居,欧派家居,欧派家居,欧派家居集团股份有限公司,2017-03-28,主板
SH,603836,海程邦达,海程邦达,海程邦达,海程邦达供应链管理股份有限公司,2021-05-26,主板
SH,603838,*ST四通,*ST四通,*ST四通,广东四通集团股份有限公司,2015-07-01,主板
SH,603839,安正时尚,安正时尚,安正时尚,安正时尚集团股份有限公司,2017-02-14,主板
SH,603843,*ST正平,*ST正平,*ST正平,正平路桥建设股份有限公司,2016-09-05,主板
SH,603848,好太太,好太太,好太太,广东好太太科技集团股份有限公司,2017-12-01,主板
SH,603855,华荣股份,华荣股份,华荣股份,华荣科技股份有限公司,2017-05-24,主板
SH,603856,东宏股份,东宏股份,东宏股份,山东东宏管业股份有限公司,2017-11-06,主板
SH,603858,步长制药,步长制药,步长制药,山东步长制药股份有限公司,2016-11-18,主板
SH,603859,能科科技,能科科技,能科科技,能科科技股份有限公司,2016-10-21,主板
SH,603860,中公高科,中公高科,中公高科,中公高科养护科技股份有限公司,2017-08-02,主板
SH,603861,白云电器,白云电器,白云电器,广州白云电器设备股份有限公司,2016-03-22,主板
SH,603863,松炀资源,松炀资源,松炀资源,广东松炀再生资源股份有限公司,2019-06-21,主板
SH,603866,桃李面包,桃李面包,桃李面包,桃李面包股份有限公司,2015-12-22,主板
SH,603867,新化股份,新化股份,新化股份,浙江新化化工股份有限公司,2019-06-27,主板
SH,603868,飞科电器,飞科电器,飞科电器,上海飞科电器股份有限公司,2016-04-18,主板
SH,603869,ST智知,ST智知,ST智知,新智认知数字科技股份有限公司,2015-03-26,主板
SH,603871,嘉友国际,嘉友国际,嘉友国际,嘉友国际物流股份有限公司,2018-02-06,主板
SH,603876,鼎胜新材,鼎胜新材,鼎胜新材,江苏鼎胜新能源材料股份有限公司,2018-04-18,主板
SH,603877,太平鸟,太平鸟,太平鸟,宁波太平鸟时尚服饰股份有限公司,2017-01-09,主板
SH,603878,武进不锈,武进不锈,武进不锈,江苏武进不锈股份有限公司,2016-12-19,主板
SH,603879,永悦科技,永悦科技,永悦科技,永悦科技股份有限公司,2017-06-14,主板
SH,603880,南卫股份,南卫股份,南卫股份,江苏南方卫材医药股份有限公司,2017-08-07,主板
SH,603881,数据港,数据港,数据港,上海数据港股份有限公司,2017-02-08,主板
SH,603882,金域医学,金域医学,金域医学,广州金域医学检验集团股份有限公司,2017-09-08,主板
SH,603883,老百姓,老百姓,老百姓,老百姓大药房连锁股份有限公司,2015-04-23,主板
SH,603885,吉祥航空,吉祥航空,吉祥航空,上海吉祥航空股份有限公司,2015-05-27,主板
SH,603886,元祖股份,元祖股份,元祖股份,上海元祖梦果子股份有限公司,2016-12-28,主板
SH,603887,城地香江,城地香江,城地香江,上海城地香江数据科技股份有限公司,2016-10-10,主板
SH,603888,新华网,新华网,新华网,新华网股份有限公司,2016-10-28,主板
SH,603889,新澳股份,新澳股份,新澳股份,浙江新澳纺织股份有限公司,2014-12-31,主板
SH,603890,春秋电子,春秋电子,春秋电子,苏州春秋电子科技股份有限公司,2017-12-12,主板
SH,603893,瑞芯微,瑞芯微,瑞芯微,瑞芯微电子股份有限公司,2020-02-07,主板
SH,603895,天永智能,天永智能,天永智能,上海天永智能装备股份有限公司,2018-01-22,主板
SH,603896,寿仙谷,寿仙谷,寿仙谷,浙江寿仙谷医药股份有限公司,2017-05-10,主板
SH,603897,长城科技,长城科技,长城科技,浙江长城电工科技股份有限公司,2018-04-10,主板
SH,603898,好莱客,好莱客,好莱客,广州好莱客创意家居股份有限公司,2015-02-17,主板
SH,603899,晨光股份,晨光股份,晨光股份,上海晨光文具股份有限公司,2015-01-27,主板
SH,603900,莱绅通灵,莱绅通灵,莱绅通灵,莱绅通灵珠宝股份有限公司,2016-11-23,主板
SH,603901,永创智能,永创智能,永创智能,杭州永创智能设备股份有限公司,2015-05-29,主板
SH,603903,中持股份,中持股份,中持股份,中持水务股份有限公司,2017-03-14,主板
SH,603906,龙蟠科技,龙蟠科技,龙蟠科技,江苏龙蟠科技集团股份有限公司,2017-04-10,主板
SH,603908,牧高笛,牧高笛,牧高笛,牧高笛户外用品股份有限公司,2017-03-07,主板
SH,603909,建发合诚,建发合诚,建发合诚,建发合诚工程咨询股份有限公司,2016-06-28,主板
SH,603912,佳力图,佳力图,佳力图,南京佳力图机房环境技术股份有限公司,2017-11-01,主板
SH,603915,国茂股份,国茂股份,国茂股份,江苏国茂减速机股份有限公司,2019-06-14,主板
SH,603916,苏博特,苏博特,苏博特,江苏苏博特新材料股份有限公司,2017-11-10,主板
SH,603917,合力科技,合力科技,合力科技,宁波合力科技股份有限公司,2017-12-04,主板
SH,603918,金桥信息,金桥信息,金桥信息,上海金桥信息股份有限公司,2015-05-28,主板
SH,603919,金徽酒,金徽酒,金徽酒,金徽酒股份有限公司,2016-03-10,主板
SH,603920,世运电路,世运电路,世运电路,广东世运电路科技股份有限公司,2017-04-26,主板
SH,603922,ST金鸿顺,ST金鸿顺,ST金鸿顺,苏州金鸿顺汽车部件股份有限公司,2017-10-23,主板
SH,603926,铁流股份,铁流股份,铁流股份,铁流股份有限公司,2017-05-10,主板
SH,603927,中科软,中科软,中科软,中科软科技股份有限公司,2019-09-09,主板
SH,603928,兴业股份,兴业股份,兴业股份,苏州兴业材料科技股份有限公司,2016-12-12,主板
SH,603929,亚翔集成,亚翔集成,亚翔集成,亚翔系统集成科技(苏州)股份有限公司,2016-12-30,主板
SH,603931,格林达,格林达,格林达,杭州格林达电子材料股份有限公司,2020-08-19,主板
SH,603933,睿能科技,睿能科技,睿能科技,福建睿能科技股份有限公司,2017-07-06,主板
SH,603936,博敏电子,博敏电子,博敏电子,博敏电子股份有限公司,2015-12-09,主板
SH,603937,丽岛新材,丽岛新材,丽岛新材,江苏丽岛新材料股份有限公司,2017-11-02,主板
SH,603938,三孚股份,三孚股份,三孚股份,唐山三孚硅业股份有限公司,2017-06-28,主板
SH,603939,益丰药房,益丰药房,益丰药房,益丰大药房连锁股份有限公司,2015-02-17,主板
SH,603948,建业股份,建业股份,建业股份,浙江建业化工股份有限公司,2020-03-02,主板
SH,603949,雪龙集团,雪龙集团,雪龙集团,雪龙集团股份有限公司,2020-03-10,主板
SH,603950,长源东谷,长源东谷,长源东谷,襄阳长源东谷实业股份有限公司,2020-05-26,主板
SH,603955,大千生态,大千生态,大千生态,大千生态环境集团股份有限公司,2017-03-10,主板
SH,603956,威派格,威派格,威派格,上海威派格智慧水务股份有限公司,2019-02-22,主板
SH,603958,哈森股份,哈森股份,哈森股份,哈森商贸(中国)股份有限公司,2016-06-29,主板
SH,603959,ST百利,ST百利,ST百利,湖南百利工程科技股份有限公司,2016-05-17,主板
SH,603960,克来机电,克来机电,克来机电,上海克来机电自动化工程股份有限公司,2017-03-14,主板
SH,603966,法兰泰克,法兰泰克,法兰泰克,法兰泰克重工股份有限公司,2017-01-25,主板
SH,603967,中创物流,中创物流,中创物流,中创物流股份有限公司,2019-04-29,主板
SH,603968,醋化股份,醋化股份,醋化股份,南通醋酸化工股份有限公司,2015-05-18,主板
SH,603969,银龙股份,银龙股份,银龙股份,天津银龙集团股份有限公司,2015-02-27,主板
SH,603970,中农立华,中农立华,中农立华,中农立华生物科技股份有限公司,2017-11-16,主板
SH,603976,正川股份,正川股份,正川股份,重庆正川医药包装材料股份有限公司,2017-08-22,主板
SH,603977,国泰集团,国泰集团,国泰集团,江西国泰集团股份有限公司,2016-11-11,主板
SH,603978,深圳新星,深圳新星,深圳新星,深圳市新星轻合金材料股份有限公司,2017-08-07,主板
SH,603979,金诚信,金诚信,金诚信,金诚信矿业管理股份有限公司,2015-06-30,主板
SH,603980,吉华集团,吉华集团,吉华集团,浙江吉华集团股份有限公司,2017-06-15,主板
SH,603982,泉峰汽车,泉峰汽车,泉峰汽车,南京泉峰汽车精密技术股份有限公司,2019-05-22,主板
SH,603983,丸美生物,丸美生物,丸美生物,广东丸美生物技术股份有限公司,2019-07-25,主板
SH,603985,恒润股份,恒润股份,恒润股份,江阴市恒润重工股份有限公司,2017-05-05,主板
SH,603986,兆易创新,兆易创新,兆易创新,兆易创新科技集团股份有限公司,2016-08-18,主板
SH,603987,康德莱,康德莱,康德莱,上海康德莱企业发展集团股份有限公司,2016-11-21,主板
SH,603988,中电电机,中电电机,中电电机,中电电机股份有限公司,2014-11-04,主板
SH,603989,艾华集团,艾华集团,艾华集团,湖南艾华集团股份有限公司,2015-05-15,主板
SH,603990,麦迪科技,麦迪科技,麦迪科技,苏州麦迪斯顿医疗科技股份有限公司,2016-12-08,主板
